Orthogroup	Aggregate-gland	head	Duct	Sac	Tail	Major-ampullate-gland	Minor-ampullate-gland	Tubuliform-gland	wholebody	Aciniform-Pyriform-gland	Flagelliform-gland
OG0000000	508.3235093478698	606.0427813820875	656.6572314404245	453.6981140185969	281.7751185020168	457.1753610126083	410.8164212912301	393.86337054057964	480.98259539494387	589.801402402388	611.232837333592
OG0000001	741.6418534063433	467.563831630022	597.7425065974783	499.42852848696685	805.8339950801692	843.6287898417979	1025.5339122201324	626.0443759209481	726.6660978268085	917.6400877443004	1404.9806073449627
OG0000002	201.46909340545085	212.99883822432815	192.7326737025665	107.22842642209406	132.45108049388259	124.54532411150392	133.5399146288604	136.907613571495	322.01063326117094	334.8019646381722	193.5057117400334
OG0000003	13.414080834646015	20.44566804358946	12.874159147798343	7.538152151652062	7.420642020337144	7.301083842030044	5.969148392838546	4.652968829741722	26.56431068031699	16.847897744942713	9.115201740704839
OG0000004	3.3478653766587287	58.12471968939095	4.618306999649663	1.0210383898272775	1.1841319589844443	1.4100698461313077	2.1133742644730042	2.9351699570587115	2.4823503751225795	4.301384626248516	2.1519112953951662
OG0000005	228.38919371104814	353.1207665486299	90.22919389324764	93.6749106231642	86.88173274566445	93.51638570795727	114.07812332918007	67.3072956795001	389.38148013903486	97.28147460305384	38.66295461576412
OG0000006	290.98019623847654	355.9730402946602	416.90940566707326	208.59698475072116	127.71617488795874	240.77343447624423	220.02719322386756	251.11436013453266	400.4088532277299	478.0065446016881	413.2367717778158
OG0000008	720.1459642309378	925.9838112115735	226.39698079287624	107.38751851190725	224.24703730739853	138.69230644212263	96.3056636964005	210.70003267645822	837.5279887886537	119.06708562853626	63.215875274569534
OG0000009	206.6992489525855	136.5579830923969	52.09060253103188	20.505403786621383	73.93676676907357	30.88873897788294	16.354976318417904	37.317414140707946	235.0618962177126	18.76135906423387	38.14244562017883
OG0000010	23.552308145690848	112.02755558932137	600.6126246867783	302.31960110592377	161.51830973976104	295.96682164151997	143.2249485412594	104.74766965547049	93.538672073369	82.78466456273883	20.013883606183466
OG0000011	6.192087881841289	14.46733631801999	14.042686761263775	8.137943445125252	4.333339113147028	5.9471535712805705	5.139825412100148	9.210671898859392	12.220082348915412	10.104039292014253	7.215081221820773
OG0000012	2417.862703480397	4357.166622900359	629.8422799562467	200.55348391423595	1536.6761389416051	1756.82367183181	4504.792128442707	1082.2531569017324	7247.742126131234	1028.7347952111893	100.92748936867308
OG0000013	170.77067602822754	243.40941014242009	134.77258968141513	854.3106577355591	62.8911159125363	657.0625248727033	488.0145823058268	70.96150655842543	399.9411044604455	154.5271756335397	67.56777666773239
OG0000014	138.48719314980295	78.43188624259365	73.91623264913773	40.433698420115384	70.6976147692175	73.49613669243422	45.393861285637925	164.38013248241347	259.8315783764622	722.1923409796118	104.74479526478675
OG0000015	27.643314639070503	35.17636332975533	31.639170684722995	11.358648381503816	13.639641585286158	24.993632795450484	19.68826208625358	8.532245668769729	29.42482373855789	11.640795697252884	24.10195385595489
OG0000016	0.0	0.0236937245964599	0.0	0.0	0.0	0.0	0.0	0.0	0.220545382162796	0.2402886721760078	0.0
OG0000017	41.38399910419741	210.90353964789986	34.053931370835485	84.21210086187955	29.731965160873884	115.48348892420131	139.74614320090842	28.349384268001224	211.22079664185634	67.03907050040509	38.16057011226957
